Product Name,Vendor Name,Price,Category,Location,Season,Competitor Price,Inventory Levels (kg),Perishability,Weather,Local Event,Customer Segment
Tomato,Local Market,30.0,Low Scale,Jaipur,Summer,32.11805673280416,483,3,moderate,Yes,high-spender
Tomato,Local Market,30.0,Low Scale,Jaipur,Summer,28.766693352417516,183,4,rainy,No,bulk-buyer
Tomato,Local Market,30.0,Low Scale,Jaipur,Summer,29.310586371611553,260,1,moderate,Yes,high-spender
Tomato,Local Market,31.0,Low Scale,Jaipur,Summer,33.17704736340452,109,4,rainy,Yes,budget-conscious
Tomato,Local Market,31.0,Low Scale,Jaipur,Summer,29.864916431968922,477,5,cold,Yes,occasional-buyer
Tomato,Local Market,31.0,Low Scale,Jaipur,Summer,28.950855029453773,426,2,hot,Yes,high-spender
Tomato,Local Market,31.0,Low Scale,Jaipur,Summer,31.35216782724177,444,1,hot,Yes,budget-conscious
Tomato,Local Market,31.0,Low Scale,Jaipur,Summer,33.704159599796846,499,3,rainy,No,budget-conscious
Tomato,Local Market,31.0,Low Scale,Jaipur,Summer,32.21538473938484,480,5,cold,No,high-spender
Tomato,Local Market,30.0,Low Scale,Jaipur,Summer,30.42036702053619,413,2,hot,Yes,bulk-buyer
Potato,Local Market,40.0,Low Scale,Jaipur,Summer,36.77741195016615,413,4,moderate,Yes,high-spender
Potato,Local Market,40.0,Low Scale,Jaipur,Summer,40.92005781359336,262,2,rainy,No,bulk-buyer
Potato,Local Market,40.0,Low Scale,Jaipur,Summer,43.92043080083411,265,5,hot,Yes,occasional-buyer
Potato,Local Market,42.0,Low Scale,Jaipur,Summer,38.976705727986804,275,5,hot,No,bulk-buyer
Potato,Local Market,42.0,Low Scale,Jaipur,Summer,42.153969079855386,180,2,rainy,No,occasional-buyer
Potato,Local Market,42.0,Low Scale,Jaipur,Summer,45.16993380419483,125,4,rainy,Yes,high-spender
Potato,Local Market,42.0,Low Scale,Jaipur,Summer,44.02245638913532,335,2,moderate,No,occasional-buyer
Potato,Local Market,42.0,Low Scale,Jaipur,Summer,43.65493222436025,326,5,moderate,Yes,budget-conscious
Potato,Local Market,42.0,Low Scale,Jaipur,Summer,43.70086630549172,205,5,hot,Yes,occasional-buyer
Potato,Local Market,39.0,Low Scale,Jaipur,Summer,37.90403097951409,297,3,hot,No,bulk-buyer
Carrot,Local Market,48.0,Low Scale,Jaipur,Summer,46.01848170493914,267,3,rainy,No,bulk-buyer
Carrot,Local Market,48.0,Low Scale,Jaipur,Summer,50.96986709259373,239,1,hot,Yes,bulk-buyer
Carrot,Local Market,40.0,Low Scale,Jaipur,Summer,42.48090715743345,466,5,hot,No,occasional-buyer
Carrot,Local Market,51.0,Low Scale,Jaipur,Summer,54.74413764951706,212,3,rainy,Yes,bulk-buyer
Carrot,Local Market,51.0,Low Scale,Jaipur,Summer,55.215053636076014,229,2,hot,No,bulk-buyer
Carrot,Local Market,51.0,Low Scale,Jaipur,Summer,51.115692468381575,83,4,hot,No,budget-conscious
Carrot,Local Market,51.0,Low Scale,Jaipur,Summer,51.01546620580943,90,2,cold,Yes,occasional-buyer
Carrot,Local Market,51.0,Low Scale,Jaipur,Summer,54.04261082546111,356,4,moderate,Yes,budget-conscious
Carrot,Local Market,51.0,Low Scale,Jaipur,Summer,52.52963209393321,480,3,rainy,Yes,bulk-buyer
Carrot,Local Market,52.0,Low Scale,Jaipur,Summer,54.100455523480115,387,1,cold,No,bulk-buyer
Cauliflower,Local Market,26.0,Low Scale,Jaipur,Summer,27.538121881067728,363,2,moderate,Yes,bulk-buyer
Cauliflower,Local Market,26.0,Low Scale,Jaipur,Summer,28.028027777451346,124,2,moderate,Yes,occasional-buyer
Cauliflower,Local Market,26.0,Low Scale,Jaipur,Summer,25.15757481562799,490,2,moderate,No,high-spender
Cauliflower,Local Market,28.0,Low Scale,Jaipur,Summer,27.303264534783686,328,4,cold,No,bulk-buyer
Cauliflower,Local Market,28.0,Low Scale,Jaipur,Summer,25.72629886310887,225,3,cold,Yes,bulk-buyer
Cauliflower,Local Market,28.0,Low Scale,Jaipur,Summer,28.438368789578576,433,2,moderate,Yes,bulk-buyer
Cauliflower,Local Market,28.0,Low Scale,Jaipur,Summer,25.401276733261756,199,2,hot,Yes,bulk-buyer
Cauliflower,Local Market,28.0,Low Scale,Jaipur,Summer,27.80734890154178,322,1,hot,Yes,occasional-buyer
Cauliflower,Local Market,28.0,Low Scale,Jaipur,Summer,28.23880995436243,374,1,cold,No,high-spender
Cauliflower,Local Market,28.0,Low Scale,Jaipur,Summer,26.804631011918396,157,3,cold,No,high-spender
Brinjal,Local Market,38.0,Low Scale,Jaipur,Summer,38.69033278032448,188,3,cold,Yes,high-spender
Brinjal,Local Market,38.0,Low Scale,Jaipur,Summer,34.43180189953678,399,5,moderate,Yes,bulk-buyer
Brinjal,Local Market,38.0,Low Scale,Jaipur,Summer,34.48384623449403,320,1,hot,Yes,bulk-buyer
Brinjal,Local Market,32.0,Low Scale,Jaipur,Summer,34.06464358822181,396,5,cold,No,high-spender
Brinjal,Local Market,32.0,Low Scale,Jaipur,Summer,31.105220105032085,468,4,cold,Yes,high-spender
Brinjal,Local Market,32.0,Low Scale,Jaipur,Summer,29.613187280972063,338,5,rainy,Yes,bulk-buyer
Brinjal,Local Market,32.0,Low Scale,Jaipur,Summer,32.14235686435075,261,2,moderate,No,bulk-buyer
Brinjal,Local Market,32.0,Low Scale,Jaipur,Summer,33.72795873983111,430,5,rainy,No,budget-conscious
Onion,Local Market,39.0,Low Scale,Jaipur,Summer,36.78340401447538,321,3,hot,Yes,budget-conscious
Onion,Local Market,39.0,Low Scale,Jaipur,Summer,39.958545711388204,467,4,rainy,Yes,budget-conscious
Onion,Local Market,39.0,Low Scale,Jaipur,Summer,35.76571022695139,115,2,rainy,No,high-spender
Onion,Local Market,39.0,Low Scale,Jaipur,Summer,35.50311742511514,473,5,rainy,Yes,occasional-buyer
Onion,Local Market,39.0,Low Scale,Jaipur,Summer,39.244566126231554,297,4,moderate,Yes,bulk-buyer
Onion,Local Market,41.0,Low Scale,Jaipur,Summer,41.33320799720287,205,4,hot,No,budget-conscious
Onion,Local Market,45.0,Low Scale,Jaipur,Summer,46.23686911348386,96,2,rainy,No,occasional-buyer
Onion,Local Market,45.0,Low Scale,Jaipur,Summer,47.03482200350396,472,5,moderate,No,bulk-buyer
Onion,Local Market,45.0,Low Scale,Jaipur,Summer,49.28266871516282,250,4,hot,Yes,occasional-buyer
Tomato,Local Market,30.0,Low Scale,Jaipur,Summer,30.097802089807175,197,4,cold,No,high-spender
Tomato,Local Market,30.0,Low Scale,Jaipur,Summer,28.937738837647476,173,1,rainy,No,high-spender
Tomato,Local Market,31.0,Low Scale,Jaipur,Summer,32.83015440756596,50,4,hot,Yes,high-spender
Tomato,Local Market,31.0,Low Scale,Jaipur,Summer,29.57915995782486,296,1,rainy,Yes,budget-conscious
Tomato,Local Market,31.0,Low Scale,Jaipur,Summer,30.621622808374944,392,5,cold,No,bulk-buyer
Tomato,Local Market,23.0,Low Scale,Jaipur,Summer,21.060899354174424,177,5,hot,No,high-spender
Tomato,Local Market,25.0,Low Scale,Jaipur,Summer,22.62675371707729,240,5,moderate,Yes,budget-conscious
Tomato,Local Market,25.0,Low Scale,Jaipur,Summer,27.313242073389628,116,3,hot,Yes,budget-conscious
Tomato,Local Market,25.0,Low Scale,Jaipur,Summer,26.67990060256103,53,5,moderate,No,budget-conscious
Potato,Local Market,39.0,Low Scale,Jaipur,Summer,40.52859880753085,491,4,hot,No,budget-conscious
Potato,Local Market,39.0,Low Scale,Jaipur,Summer,38.289832966431305,458,2,moderate,Yes,high-spender
Potato,Local Market,39.0,Low Scale,Jaipur,Summer,36.4516956965526,352,1,cold,No,budget-conscious
Potato,Local Market,39.0,Low Scale,Jaipur,Summer,36.32020893283447,343,3,cold,Yes,high-spender
Potato,Local Market,39.0,Low Scale,Jaipur,Summer,37.05189460568385,192,5,cold,No,high-spender
Potato,Local Market,40.0,Low Scale,Jaipur,Summer,40.39381331764897,240,5,hot,Yes,budget-conscious
Potato,Local Market,38.0,Low Scale,Jaipur,Summer,39.630929012520475,70,2,cold,Yes,high-spender
Potato,Local Market,38.0,Low Scale,Jaipur,Summer,39.21750006305476,276,2,rainy,No,bulk-buyer
Potato,Local Market,38.0,Low Scale,Jaipur,Summer,36.32749761678917,362,3,cold,No,bulk-buyer
Carrot,Local Market,52.0,Low Scale,Jaipur,Summer,56.73059891889723,166,1,moderate,Yes,occasional-buyer
Carrot,Local Market,52.0,Low Scale,Jaipur,Summer,54.474127933636,486,5,moderate,No,bulk-buyer
Carrot,Local Market,52.0,Low Scale,Jaipur,Summer,52.56528214611856,351,3,moderate,No,high-spender
Carrot,Local Market,52.0,Low Scale,Jaipur,Summer,53.16189576083727,191,4,hot,No,high-spender
Carrot,Local Market,52.0,Low Scale,Jaipur,Summer,51.16384064924902,450,4,rainy,Yes,bulk-buyer
Carrot,Local Market,47.0,Low Scale,Jaipur,Summer,44.62867130131088,88,3,cold,No,budget-conscious
Carrot,Local Market,50.0,Low Scale,Jaipur,Summer,48.55972678651262,442,5,rainy,No,budget-conscious
Carrot,Local Market,50.0,Low Scale,Jaipur,Summer,52.578461104643694,404,3,rainy,Yes,high-spender
Carrot,Local Market,50.0,Low Scale,Jaipur,Summer,45.14393488629756,301,5,moderate,No,budget-conscious
Cauliflower,Local Market,28.0,Low Scale,Jaipur,Summer,25.850006786838733,382,2,moderate,No,occasional-buyer
Cauliflower,Local Market,28.0,Low Scale,Jaipur,Summer,25.457614795321817,256,3,moderate,Yes,occasional-buyer
Cauliflower,Local Market,24.0,Low Scale,Jaipur,Summer,21.795498251131058,259,5,hot,Yes,bulk-buyer
Cauliflower,Local Market,24.0,Low Scale,Jaipur,Summer,25.706210803252834,164,3,rainy,No,bulk-buyer
Cauliflower,Local Market,24.0,Low Scale,Jaipur,Summer,24.977557725024116,274,3,rainy,No,budget-conscious
Cauliflower,Local Market,25.0,Low Scale,Jaipur,Summer,24.87086914543663,183,5,hot,Yes,high-spender
Cauliflower,Local Market,26.0,Low Scale,Jaipur,Summer,23.908737635385208,300,5,hot,Yes,bulk-buyer
Cauliflower,Local Market,26.0,Low Scale,Jaipur,Summer,25.956402550607528,268,1,hot,No,occasional-buyer
Cauliflower,Local Market,26.0,Low Scale,Jaipur,Summer,25.862053208058942,456,3,rainy,No,bulk-buyer
Brinjal,Local Market,38.0,Low Scale,Jaipur,Summer,35.516334211316114,492,4,rainy,No,bulk-buyer
Brinjal,Local Market,38.0,Low Scale,Jaipur,Summer,37.4972725342086,140,3,moderate,Yes,occasional-buyer
Brinjal,Local Market,35.0,Low Scale,Jaipur,Summer,34.289533140781614,403,3,moderate,No,high-spender
Brinjal,Local Market,35.0,Low Scale,Jaipur,Summer,35.810950686365516,425,5,rainy,Yes,bulk-buyer
Brinjal,Local Market,35.0,Low Scale,Jaipur,Summer,35.945655556073504,95,3,moderate,Yes,bulk-buyer
Brinjal,Local Market,35.0,Low Scale,Jaipur,Summer,31.817128068404315,87,3,hot,Yes,bulk-buyer
Brinjal,Local Market,35.0,Low Scale,Jaipur,Summer,34.1222883023853,191,4,cold,No,budget-conscious
Brinjal,Local Market,35.0,Low Scale,Jaipur,Summer,35.88101940999966,149,5,moderate,No,bulk-buyer
Brinjal,Local Market,35.0,Low Scale,Jaipur,Summer,35.021953810060616,377,3,rainy,No,occasional-buyer
Garlic,Local Market,140.0,Low Scale,Jaipur,Summer,149.98171555327306,239,2,moderate,Yes,high-spender
Garlic,Local Market,140.0,Low Scale,Jaipur,Summer,144.4434216853305,84,1,moderate,No,high-spender
Garlic,Local Market,156.0,Low Scale,Jaipur,Summer,145.4835541249406,196,4,moderate,Yes,occasional-buyer
Garlic,Local Market,156.0,Low Scale,Jaipur,Summer,142.60174491889342,79,3,cold,Yes,budget-conscious
Onion,Local Market,45.0,Low Scale,Jaipur,Summer,46.28177350385685,383,2,hot,Yes,occasional-buyer
Onion,Local Market,45.0,Low Scale,Jaipur,Summer,40.7386017948746,133,3,rainy,Yes,high-spender
Onion,Local Market,45.0,Low Scale,Jaipur,Summer,45.77198023146118,418,3,cold,Yes,occasional-buyer
Onion,Local Market,45.0,Low Scale,Jaipur,Summer,48.96207217282463,330,5,rainy,Yes,budget-conscious
Onion,Local Market,54.0,Low Scale,Jaipur,Summer,54.8151211210595,473,5,rainy,No,high-spender
Onion,Local Market,54.0,Low Scale,Jaipur,Summer,52.79223520303044,393,5,rainy,Yes,budget-conscious
Onion,Local Market,54.0,Low Scale,Jaipur,Summer,55.547512759177415,319,2,cold,No,occasional-buyer
Onion,Local Market,50.0,Low Scale,Jaipur,Summer,49.582528904915165,203,3,hot,Yes,bulk-buyer
Onion,Local Market,50.0,Low Scale,Jaipur,Summer,50.45616789315935,151,1,rainy,No,occasional-buyer
Onion,Local Market,50.0,Low Scale,Jaipur,Summer,54.41464808776526,264,4,hot,No,budget-conscious
Tomato,Local Market,25.0,Low Scale,Jaipur,Summer,24.43051318900387,199,5,hot,No,occasional-buyer
Tomato,Local Market,25.0,Low Scale,Jaipur,Summer,27.30595281911957,481,5,moderate,No,bulk-buyer
Tomato,Local Market,25.0,Low Scale,Jaipur,Summer,27.026753209780317,132,3,cold,Yes,budget-conscious
Tomato,Local Market,25.0,Low Scale,Jaipur,Summer,23.478955673946484,159,3,cold,Yes,occasional-buyer
Tomato,Local Market,23.0,Low Scale,Jaipur,Summer,21.01906198402576,484,2,moderate,Yes,budget-conscious
Tomato,Local Market,23.0,Low Scale,Jaipur,Summer,21.163578806336165,436,2,moderate,Yes,budget-conscious
Tomato,Local Market,23.0,Low Scale,Jaipur,Summer,20.78382039799713,475,5,hot,No,high-spender
Tomato,Local Market,25.0,Low Scale,Jaipur,Summer,22.972214803779643,324,3,rainy,No,high-spender
Tomato,Local Market,25.0,Low Scale,Jaipur,Summer,25.91503386708179,250,1,cold,No,budget-conscious
Tomato,Local Market,25.0,Low Scale,Jaipur,Summer,22.855943242301148,333,4,rainy,Yes,occasional-buyer
Potato,Local Market,38.0,Low Scale,Jaipur,Summer,36.624214790232585,222,3,rainy,No,occasional-buyer
Potato,Local Market,38.0,Low Scale,Jaipur,Summer,40.62105236336785,376,3,moderate,Yes,occasional-buyer
Potato,Local Market,38.0,Low Scale,Jaipur,Summer,34.37686671159228,255,2,rainy,No,bulk-buyer
Potato,Local Market,38.0,Low Scale,Jaipur,Summer,40.38996046767592,112,4,hot,No,budget-conscious
Potato,Local Market,36.0,Low Scale,Jaipur,Summer,34.42935437836848,122,5,moderate,No,budget-conscious
Potato,Local Market,36.0,Low Scale,Jaipur,Summer,33.250786758875925,300,3,rainy,No,bulk-buyer
Potato,Local Market,36.0,Low Scale,Jaipur,Summer,37.41650759062189,173,5,moderate,No,budget-conscious
Potato,Local Market,37.0,Low Scale,Jaipur,Summer,37.95417706617115,424,3,hot,Yes,budget-conscious
Potato,Local Market,37.0,Low Scale,Jaipur,Summer,39.7932929001002,170,5,hot,No,bulk-buyer
Potato,Local Market,37.0,Low Scale,Jaipur,Summer,38.739525724148756,324,4,rainy,Yes,high-spender
Carrot,Local Market,50.0,Low Scale,Jaipur,Summer,53.0348093038485,480,2,moderate,Yes,budget-conscious
Carrot,Local Market,50.0,Low Scale,Jaipur,Summer,47.82034572571307,447,4,rainy,Yes,bulk-buyer
Carrot,Local Market,50.0,Low Scale,Jaipur,Summer,46.77439543779723,169,1,rainy,Yes,occasional-buyer
Carrot,Local Market,50.0,Low Scale,Jaipur,Summer,52.50614751640859,471,2,moderate,Yes,high-spender
Carrot,Local Market,51.0,Low Scale,Jaipur,Summer,54.1297143405261,486,4,rainy,Yes,occasional-buyer
Carrot,Local Market,51.0,Low Scale,Jaipur,Summer,56.003152448406865,366,1,hot,Yes,budget-conscious
Carrot,Local Market,51.0,Low Scale,Jaipur,Summer,50.10870030449655,213,3,moderate,Yes,high-spender
Carrot,Local Market,48.0,Low Scale,Jaipur,Summer,46.77137362361072,473,3,moderate,No,bulk-buyer
Carrot,Local Market,48.0,Low Scale,Jaipur,Summer,50.65356442312317,335,5,moderate,No,budget-conscious
Carrot,Local Market,48.0,Low Scale,Jaipur,Summer,46.47171398642897,314,2,moderate,Yes,bulk-buyer
Cauliflower,Local Market,26.0,Low Scale,Jaipur,Summer,28.23993809313854,369,3,rainy,Yes,high-spender
Cauliflower,Local Market,26.0,Low Scale,Jaipur,Summer,27.863746309583664,210,2,rainy,Yes,occasional-buyer
Cauliflower,Local Market,26.0,Low Scale,Jaipur,Summer,25.630768942350098,425,3,hot,No,budget-conscious
Cauliflower,Local Market,26.0,Low Scale,Jaipur,Summer,27.304529552515792,357,5,cold,No,budget-conscious
Cauliflower,Local Market,25.0,Low Scale,Jaipur,Summer,26.27271437042341,138,4,cold,Yes,bulk-buyer
Cauliflower,Local Market,25.0,Low Scale,Jaipur,Summer,23.015619344179665,191,5,hot,Yes,high-spender
Cauliflower,Local Market,25.0,Low Scale,Jaipur,Summer,27.01276453339784,252,1,cold,No,bulk-buyer
Cauliflower,Local Market,27.0,Low Scale,Jaipur,Summer,27.02836281121843,358,3,hot,No,high-spender
Cauliflower,Local Market,27.0,Low Scale,Jaipur,Summer,28.762870316981807,276,1,rainy,Yes,budget-conscious
Cauliflower,Local Market,27.0,Low Scale,Jaipur,Summer,26.028267845565306,492,1,moderate,Yes,high-spender
Brinjal,Local Market,35.0,Low Scale,Jaipur,Summer,37.7686625994734,383,2,moderate,Yes,budget-conscious
Brinjal,Local Market,35.0,Low Scale,Jaipur,Summer,34.224411751139144,271,3,rainy,Yes,high-spender
Brinjal,Local Market,35.0,Low Scale,Jaipur,Summer,31.575863560362087,90,1,moderate,No,occasional-buyer
Brinjal,Local Market,35.0,Low Scale,Jaipur,Summer,37.837673834934854,245,4,moderate,No,high-spender
Brinjal,Local Market,37.0,Low Scale,Jaipur,Summer,33.97552140821739,117,1,cold,Yes,occasional-buyer
Brinjal,Local Market,37.0,Low Scale,Jaipur,Summer,35.66292091816907,313,4,rainy,Yes,high-spender
Brinjal,Local Market,37.0,Low Scale,Jaipur,Summer,40.33045855617596,51,2,cold,Yes,high-spender
Brinjal,Local Market,36.0,Low Scale,Jaipur,Summer,39.24437145795041,410,1,cold,No,bulk-buyer
Tomato,Familygarden,30.0,Low Scale,Jaipur,Summer,30.44062732873972,174,5,moderate,Yes,bulk-buyer
Carrot,Bigbasket,160.0,Small-scale,Chennai,winter,164.2187907894336,159,2,moderate,Yes,budget-conscious
Carrot,Bigbasket,48.0,Low Scale,Jaipur,Summer,47.505077010991876,135,4,rainy,Yes,bulk-buyer
Brinjal,Familygarden,35.0,Low Scale,Jaipur,Summer,33.552475401886454,474,2,moderate,No,high-spender
Onion,Bigbasket,46.0,Low Scale,Jaipur,Summer,44.423713817403225,169,1,moderate,Yes,bulk-buyer
Cauliflower,Bigbasket,27.0,Low Scale,Jaipur,Summer,27.93159966281601,176,3,rainy,No,high-spender
Onion,Jiomart,39.0,Low Scale,Jaipur,Summer,40.96852132961391,304,3,moderate,Yes,occasional-buyer
Brinjal,Bigbasket,38.0,Low Scale,Jaipur,Summer,40.21600073231645,232,4,cold,Yes,high-spender
Brinjal,Familygarden,35.0,Low Scale,Jaipur,Summer,37.02732699956188,65,4,rainy,Yes,budget-conscious
Carrot,Familygarden,50.0,Low Scale,Jaipur,Summer,45.9120610304869,111,3,moderate,No,occasional-buyer
Carrot,Jiomart,51.0,Low Scale,Jaipur,Summer,50.94308710796633,418,4,hot,Yes,budget-conscious
Onion,Jiomart,46.0,Low Scale,Jaipur,Summer,41.92954059215313,481,2,rainy,Yes,budget-conscious
Onion,Jiomart,39.0,Low Scale,Jaipur,Summer,39.38632528212514,207,5,rainy,No,budget-conscious
Cauliflower,Familygarden,25.0,Low Scale,Jaipur,Summer,24.707652506866886,317,5,hot,No,bulk-buyer
Cauliflower,Familygarden,28.0,Low Scale,Jaipur,Summer,30.171143423446484,84,2,moderate,No,budget-conscious
Onion,Bigbasket,46.0,Low Scale,Jaipur,Summer,44.62841811547913,316,5,moderate,Yes,occasional-buyer
Potato,Familygarden,37.0,Low Scale,Jaipur,Summer,34.166295921564284,113,1,rainy,No,high-spender
Tomato,Jiomart,55.0,Low Scale,Jaipur,Summer,51.0729085025812,99,2,rainy,Yes,budget-conscious
Brinjal,Familygarden,35.0,Low Scale,Jaipur,Summer,36.8305744220223,304,4,moderate,No,occasional-buyer
Garlic,Jiomart,201.0,Low Scale,Jaipur,Summer,205.7523661453137,198,2,moderate,No,budget-conscious
Potato,Familygarden,38.0,Low Scale,Jaipur,Summer,34.96853233853321,374,3,cold,No,high-spender
Potato,Bigbasket,39.0,Low Scale,Jaipur,Summer,35.756033087696984,353,4,rainy,Yes,occasional-buyer
Brinjal,Bigbasket,68.0,High-scale,Bangalore,"summer, monsoon",70.73318018784403,325,3,rainy,Yes,occasional-buyer
Carrot,Familygarden,48.0,Low Scale,Jaipur,Summer,43.89852486109626,406,4,hot,Yes,high-spender
Tomato ,Bigbasket,46.0,High-scale,Bangalore,summer,48.96111254547128,221,5,cold,Yes,occasional-buyer
Garlic,Bigbasket,189.0,Low Scale,Jaipur,Summer,196.79595618651558,466,2,moderate,Yes,high-spender
Potato,Jiomart,40.0,Low Scale,Jaipur,Summer,36.6507902451352,250,1,cold,Yes,occasional-buyer
Carrot,Familygarden,48.0,Low Scale,Jaipur,Summer,44.01444205521784,494,4,moderate,Yes,occasional-buyer
Cauliflower,Jiomart,26.0,Low Scale,Jaipur,Summer,28.530525808206114,442,4,moderate,Yes,high-spender
Tomato,Bigbasket,23.0,Low Scale,Jaipur,Summer,22.421645660478156,373,3,cold,Yes,high-spender
Potato,Familygarden,42.0,Low Scale,Jaipur,Summer,40.91339403536188,84,5,rainy,No,occasional-buyer
Garlic ,Jiomart,525.0,High-scale,Mumbai,"fall, summer",557.8439545620378,265,3,moderate,No,occasional-buyer
Brinjal,Bigbasket,36.0,Low Scale,Jaipur,Summer,39.22018975716378,114,3,cold,Yes,high-spender
Carrot,Familygarden,51.0,Low Scale,Jaipur,Summer,55.95721085099329,57,5,hot,Yes,bulk-buyer
Tomato,Familygarden,25.0,Low Scale,Jaipur,Summer,26.26689092629471,350,1,cold,Yes,high-spender
Tomato,Jiomart,56.0,Low Scale,Jaipur,Summer,54.61410735794626,392,3,hot,Yes,occasional-buyer
Cauliflower,Bigbasket,28.0,Low Scale,Jaipur,Summer,25.66760401351255,480,3,moderate,No,occasional-buyer
Carrot,Bigbasket,51.0,Low Scale,Jaipur,Summer,53.826898542459865,473,4,cold,No,occasional-buyer
Onion,Jiomart,39.0,Low Scale,Jaipur,Summer,39.45555314793928,381,5,cold,Yes,high-spender
Cauliflower,Familygarden,80.0,High-scale,Bangalore,winter,78.78755214795163,487,2,hot,No,occasional-buyer
Cauliflower,Bigbasket,27.0,Low Scale,Jaipur,Summer,29.194313679511573,125,1,cold,No,bulk-buyer
Carrot,Familygarden,48.0,Low Scale,Jaipur,Summer,44.267495830139055,223,1,cold,Yes,budget-conscious
Brinjal,Bigbasket,38.0,Low Scale,Jaipur,Summer,37.94395079261053,96,5,moderate,Yes,bulk-buyer
